	TBE07Jun07	TBE13Jun07	TBE27Jun07	TBE02Jul07	TBE12Jul07	TBE25Jul07	TBE31Jul07	TBE09Aug07	TBE20Aug07	TBE27Aug07	TBE17Sep07	TBE01Oct07	TBE16Oct07	TBE05Nov07	TBE14Nov07	TBE30Apr08	TBE22May08	TBE29May08	TBE13Jun08	TBE24Jun08	TBE01Jul08	TBE08Jul08	TBE15Jul08	TBE22Jul08	TBE29Jul08	TBE05Aug08	TBE12Aug08	TBE19Aug08	TBE25Aug08	TBE09Sep08	TBE20Sep08	TBE04Oct08	TBE23Oct08	TBE29May09	TBE03Jun09	TBE08Jun09	TBE23Jun09	TBE29Jun09	TBE07Jul09	TBE13Jul09	TBE21Jul09	TBE27Jul09	TBE03Aug09	TBE11Aug09	TBE18Aug09
TE06796|TBL_comb48_EPIDRAFT_1001269	0.500162	0.00909879	0.0141913	0	0.170565	0.103585	0.0311756	0.0225108	0.515535	0.667731	2.27877	0	2.25035	2.41615	1.58862	0.540643	0.241495	0.0219602	0.30172	0.209899	0.294302	0.0384032	3.12358	0.0122387	0.248323	0.0471524	0.209059	1.13251	3.11597	0.794843	1.51896	0.236571	2.32826	0.14896	0.0863489	0.0117564	0.444625	0.302144	0	0.101408	0.445274	1.59275	2.78035	4.40984	1.78532
TE06796|TBL_comb48_EPIDRAFT_1001418	0.367546	0.0145662	0	0	0.17792	0.186093	0.0516656	0.0161634	0.363772	0.730488	2.14824	0	2.11919	2.44577	2.05488	0.628258	0.109761	0	0.252228	0.240919	0.319938	0.0387517	3.45459	0.0259052	0.314639	0.0265869	0.116493	1.10242	3.11781	0.735965	1.47176	0.15881	2.48063	0.0920394	0.0695652	0	0.390874	0.230185	0	0.143597	0.579608	1.54961	2.32224	4.17677	1.45319
TE06796|TBL_comb48_EPIDRAFT_1001632	0.495907	0.0260436	0	0	0.150548	0.0430589	0.0536232	0.0436563	0.61457	0.617095	2.22397	0	2.29513	2.42822	1.88009	0.654297	0.15504	0	0.444325	0.400315	0.281435	0.0247225	3.54863	0.0122951	0.126307	0.0122904	0.153352	1.18396	2.64083	1.07507	1.50687	0.287416	2.41222	0.138192	0.0391068	0.0287661	0.511533	0.343399	0.0111602	0.106215	0.381207	1.49376	2.40822	4.42271	1.58464
TE06796|TBL_comb48_EPIDRAFT_1002394	0.395804	0.126343	0.0221274	0.0105072	0.124329	0.0595577	0.0627566	0.065262	0.519659	0.706565	2.24653	0.0360296	2.33139	2.30444	1.67191	0.591476	0.11927	0.0152997	0.422689	0.187865	0.210414	0.0278963	2.64936	0.0338916	0.211016	0.0172931	0.178137	1.14701	2.90951	0.891411	1.65013	0.201343	2.18758	0.0941548	0.0930288	0	0.405969	0.183017	0	0.0782657	0.523843	1.60827	2.09604	3.55253	1.5195
TE06796|TBL_comb48_EPIDRAFT_1002411	0.566677	0.0153102	0	0.0191942	0.124584	0.0319588	0.0881281	0.0480114	0.370799	0.762674	1.57211	0	2.00048	2.60756	1.64434	0.567512	0.0743533	0.0193191	0.377633	0.265704	0.159765	0	2.73519	0.0334708	0.16083	0.0179166	0.111331	0.997464	3.159	0.77318	1.78954	0.2977	2.48818	0.145282	0.0631646	0.0665873	0.32649	0.264869	0	0.17856	0.551205	1.45619	2.03735	4.51967	1.30445
TE06796|TBL_comb48_EPIDRAFT_1002649	0.449007	0	0.0250042	0	0.264711	0.0371949	0.072586	0.0425017	0.334503	0.766572	2.29129	0	2.44334	2.5518	1.73745	0.467179	0.196554	0	0.2798	0.273198	0.226254	0.0446563	2.81199	0.0562615	0.101536	0	0.170119	0.991145	2.7906	0.872019	1.50778	0.211301	2.35819	0.201939	0.0880729	0	0.386884	0.221331	0	0.0150426	0.499916	1.49933	2.13981	3.88315	2.10017
TE06796|TBL_comb48_EPIDRAFT_1003240	0.46084	0.0370616	0.0361206	0	0.146579	0.058556	0	0.0375733	0.560606	0.578728	2.06863	0.0261864	2.33763	2.60521	1.40527	0.510791	0.243125	0	0.320341	0.268006	0.337725	0.0356466	2.67165	0.0220811	0.219383	0.0203637	0.0930519	1.11231	2.76043	1.01616	1.23697	0.153023	2.09668	0.120902	0.0863835	0.0188733	0.282292	0.367444	0	0.174498	0.57017	1.27551	2.41389	4.53042	1.83665
TE06796|TBL_comb48_EPIDRAFT_1003514	0.470243	0.0933573	0	0	0.105484	0.0165503	0.0859733	0.0456084	0.552112	0.451712	1.81908	0.0218818	2.26824	2.55052	1.37039	0.638446	0.186091	0	0.383934	0.279118	0.264313	0.0656425	3.29789	0.0238333	0.146086	0.0331872	0.251494	0.992925	2.83609	0.748509	1.72222	0.200997	2.34809	0.180758	0.049092	0	0.440415	0.23011	0.0235341	0.0814394	0.580112	1.4044	2.48206	3.57268	1.47718
TE06796|TBL_comb48_EPIDRAFT_1003539	0.543311	0.0449584	0.0191287	0.0414456	0.198879	0.056651	0.10091	0.0807758	0.470641	0.631284	2.03345	0.0188717	2.38367	2.42463	1.53341	0.589741	0.166283	0.0193787	0.289098	0.286415	0.165816	0.0564847	3.03338	0.0205226	0.254624	0.0278139	0.128887	1.08853	2.99319	0.917374	1.48994	0.141627	2.44328	0.145931	0.051187	0.0234445	0.417025	0.158943	0.0301331	0.0430301	0.320796	1.3398	2.33533	4.00621	1.54126
TE06796|TBL_comb48_EPIDRAFT_1003601	0.494805	0.0205237	0	0	0.118545	0	0	0.0812557	0.313706	0.563932	2.00534	0	1.99475	2.14786	1.44017	0.572539	0.187114	0	0.263041	0.179622	0.264584	0.0818081	3.10273	0.0437683	0.118704	0.0463683	0.118324	1.01333	2.88664	0.824685	1.31281	0.131784	2.09817	0.0295099	0.0685749	0	0.487628	0.242041	0	0.074467	0.434805	1.48582	2.14216	4.09793	1.62711
TE06796|TBL_comb48_EPIDRAFT_1003686	0.59691	0.0826667	0	0	0.0641788	0.0683822	0.0475312	0.0657383	0.55543	0.657043	2.32716	0	2.02327	2.55471	2.54987	0.618189	0.101067	0.0192347	0.476151	0.323523	0.443077	0.0731432	4.03368	0.0149713	0.283432	0.0182414	0.143384	1.25031	3.20199	0.725879	2.04349	0.147529	2.64923	0.159832	0.0305766	0	0.327561	0.264609	0.0224569	0.0399754	0.421311	1.25753	2.60506	4.12908	1.5748
TE06796|TBL_comb48_EPIDRAFT_1003792	0.688108	0.0137331	0	0	0.212826	0.119669	0.0209402	0.143276	0.536601	0.66998	2.08791	0	2.455	2.6852	1.46093	0.600649	0.113896	0.0223779	0.374202	0.242532	0.232205	0.023068	3.46898	0.0270412	0.280481	0.0524772	0.14184	1.18243	2.9849	0.809046	1.38987	0.199832	2.28714	0.156345	0.0889355	0	0.401194	0.438122	0	0.0613934	0.474919	1.36525	2.64777	5.0044	1.84093
TE06796|TBL_comb48_EPIDRAFT_1003797	0.458743	0.0230898	0.0190006	0	0.298154	0.121486	0.0666667	0.0446354	0.565842	1.12466	1.9956	0	2.27722	2.15108	1.60605	0.469818	0.0851533	0	0.226121	0.19297	0.188602	0.0201554	3.38781	0	0.213747	0.0345008	0.25917	1.15339	2.87697	0.81803	1.39673	0.178661	2.60663	0.169534	0.0396892	0.0288805	0.299224	0.276018	0	0.125865	0.447578	1.24623	2.44147	4.78976	1.60369
TE06796|TBL_comb48_EPIDRAFT_1004034	0.487789	0.0280874	0.0216441	0	0.414027	0.114813	0.0187732	0.0758237	0.50786	0.827225	2.08651	0.014818	2.06204	2.31245	1.44107	0.604212	0.112727	0	0.41265	0.319493	0.218798	0.042195	2.89507	0	0.257255	0	0.111523	0.885153	2.39429	1.04061	1.49661	0.203408	2.15891	0.147695	0.0864859	0.0672572	0.432533	0.24066	0.0214161	0.0214067	0.486135	1.4101	2.66656	4.64136	1.65688
TE06796|TBL_comb48_EPIDRAFT_1004229	0.282995	0.022014	0	0.0255079	0.281201	0.0760551	0.0282976	0.0655849	0.68516	0.606016	1.89422	0	1.97168	2.49301	1.27581	0.527615	0.153264	0	0.378013	0.204853	0.269248	0.0534101	3.10872	0.027991	0.157539	0.0187232	0.0610911	1.26297	2.98724	0.872357	1.5858	0.199165	1.89896	0.191379	0	0.032535	0.370771	0.199503	0.0223476	0.0552798	0.572395	1.45616	2.48342	3.8234	1.4488
TE06796|TBL_comb48_EPIDRAFT_1004347	0.476923	0	0	0	0.282674	0.126553	0.136782	0.111443	0.42619	0.835171	2.12747	0.0532354	2.64033	2.05415	1.97662	0.683176	0.151313	0	0.285599	0.244879	0.279351	0.0293576	2.80737	0.0173763	0.407973	0	0.231096	1.16521	3.24188	0.716579	1.66413	0.200529	2.47825	0.160492	0.0991479	0.0218844	0.385836	0.333295	0	0.0132275	0.579788	1.29699	2.40994	4.31615	1.82548
TE06796|TBL_comb48_EPIDRAFT_1004519	0.541494	0.0474777	0.0313428	0	0.229327	0.0512516	0.0216902	0.104964	0.420391	0.818785	2.47947	0.0158524	2.98814	2.9757	1.49626	0.527669	0.0992756	0	0.149082	0.259048	0.235964	0	3.43278	0.0348879	0.194527	0.0310684	0.210688	1.03082	3.03455	0.849746	1.5149	0.170127	2.46896	0.147467	0	0.0230431	0.570243	0.379167	0	0.127268	0.589923	1.22841	2.50765	3.72179	1.7521
TE06796|TBL_comb48_EPIDRAFT_1004709	0.652989	0	0.0225913	0	0.251007	0.0218426	0.0927709	0.0555623	0.514693	0.80899	1.75496	0.0310257	2.54935	2.83356	1.48943	0.614991	0.26481	0	0.358056	0.238618	0.281895	0.0437172	3.06737	0.0561455	0.185451	0	0.179768	0.98549	2.96105	0.840851	1.21695	0.0452715	2.27152	0.0684564	0.0795163	0	0.360566	0.244051	0	0.0548981	0.45275	1.26794	2.13261	3.84051	1.73857
TE06796|TBL_comb48_EPIDRAFT_1004918	0.474335	0.0556043	0.0304397	0.022161	0.17837	0.042934	0.0872827	0.0253718	0.388243	0.565038	1.82254	0	2.35102	2.38199	1.09585	0.523315	0.114773	0	0.34341	0.257293	0.153538	0	2.97501	0	0.264467	0.0653071	0.0507563	1.38049	2.36878	0.603442	1.54014	0.344849	2.14565	0.179121	0.129558	0.0273217	0.367104	0.343222	0.0270439	0.0509323	0.504065	1.23822	2.08072	3.94267	1.23552
TE06796|TBL_comb48_EPIDRAFT_1005049	0.291783	0.0262755	0.0347027	0	0.147374	0.0698623	0.0601121	0.0352597	0.438854	0.373377	1.80364	0	2.26867	2.59949	1.33576	0.465241	0.129403	0	0.353435	0.274675	0.184949	0	3.19521	0.0196378	0.258147	0	0.10797	0.832229	2.52424	0.788926	1.39745	0.194799	2.24923	0.153621	0	0	0.307261	0.26925	0	0.0633444	0.451592	1.53386	2.33074	4.55788	1.58803
TE06796|TBL_comb48_EPIDRAFT_1005052	0.614171	0	0	0.0281852	0.0780314	0.176463	0	0.062508	0.66174	0.799415	1.93123	0	1.96189	2.82112	1.45986	0.702789	0.0200383	0	0.34241	0.196531	0.28996	0	2.78643	0.0364749	0.133164	0	0.165924	1.22372	2.73676	0.678013	1.55275	0.299503	2.53055	0.110544	0	0.0365122	0.385654	0.321943	0	0.213257	0.255319	1.64736	2.44398	3.26355	1.57421
TE06796|TBL_comb48_EPIDRAFT_1005084	0.449329	0	0	0	0.172409	0.167286	0.0287908	0.127254	0.541021	0.708989	2.29996	0.0256672	2.35369	2.67516	1.73202	0.697454	0.165534	0.022614	0.32903	0.275208	0.341279	0.0461479	3.15893	0	0.125464	0.0600435	0.158373	1.03891	2.63018	0.925099	1.675	0.214295	2.45534	0.0504675	0.0811642	0	0.350826	0.331369	0	0.126008	0.571867	1.64305	2.1812	4.20648	1.77064
TE06796|TBL_comb48_EPIDRAFT_1005313	0.399552	0	0	0	0.098904	0.068797	0.104472	0.086091	0.42908	0.449717	1.32276	0	1.94416	2.52857	1.11064	0.766979	0.0961005	0	0.432073	0.327169	0.128286	0.0747985	2.93845	0	0.213184	0.0337865	0.150732	0.972556	2.05735	0.598185	1.37772	0.167569	1.9531	0.0541397	0.00793126	0	0.333949	0.313614	0	0.100594	0.476316	0.997891	2.18746	3.71491	1.10331
TE06796|TBL_comb48_EPIDRAFT_1005345	0.362361	0.0337138	0.0227031	0.0467091	0.250597	0.0319713	0.102968	0	0.410392	0.868644	2.75483	0	2.08077	2.94472	1.24011	0.759936	0.0807437	0	0.43381	0.143976	0.203478	0.0272172	2.78046	0.0313163	0.119338	0	0.102676	0.844512	2.6094	0.561443	1.53995	0.219289	2.44598	0.0175113	0.122045	0	0.369698	0.140488	0	0.216313	0.492709	1.15073	2.37851	4.10188	1.33165
TE06796|TBL_comb48_EPIDRAFT_1005369	0.216676	0.0331558	0.0287693	0	0.260713	0	0.0433395	0.0308265	0.434441	0.806057	1.99217	0.0375431	1.94518	2.69521	1.58713	0.634636	0.166134	0.0245553	0.553652	0.27942	0.202929	0.0478157	2.98897	0	0.144566	0.0307263	0.104333	1.04362	2.66969	0.71938	1.50959	0.101145	1.78162	0.0247538	0.0624833	0	0.544814	0.419617	0	0.143427	0.351463	1.47555	2.08489	4.03234	1.09774
TE06796|TBL_comb48_EPIDRAFT_1005416	0.411883	0.0257097	0.0466113	0	0.322671	0.176526	0.0620321	0.0980759	0.352233	0.859337	2.41916	0	2.41731	2.04627	2.08025	0.547581	0.0629689	0	0.304354	0.144444	0.180503	0.0324136	3.58402	0.0344043	0.138696	0.0671482	0.12657	1.00361	2.90236	0.779525	1.45661	0.112554	2.26004	0.131825	0.0857449	0.0251943	0.220647	0.345557	0	0.119748	0.550147	0.976884	1.69093	3.66301	1.53811
TE06796|TBL_comb48_EPIDRAFT_1005522	0.400836	0	0	0	0.193269	0.0252737	0.0390171	0.0356227	0.503038	0.635775	1.78674	0	2.81584	2.21242	1.43296	0.644891	0.132188	0	0.228321	0.133568	0.165652	0.0336805	3.45326	0	0.397517	0.035256	0.197598	0.989196	3.20858	0.76484	1.50818	0.117989	2.17782	0.112177	0.0299012	0	0.526131	0.298013	0	0.0770166	0.533153	1.23465	1.96663	4.40627	1.5788
TE06796|TBL_comb48_EPIDRAFT_1005617	0.27424	0.0571741	0	0	0.199727	0.303213	0.051072	0.0817524	0.509493	0.419293	2.67434	0	2.70275	2.29313	2.01095	0.670034	0.119201	0.0313565	0.608785	0.247094	0.287102	0.0343412	3.22527	0	0.204722	0.0713212	0.193857	0.967354	2.85237	1.04888	1.53454	0.144908	2.32157	0.127409	0.106747	0.035729	0.430952	0.27177	0	0.158535	0.523016	1.44193	2.57223	4.87915	1.863
TE06796|TBL_comb48_EPIDRAFT_1005637	0.105249	0.0729367	0	0	0.135791	0.122362	0.0297016	0.0407661	0.559556	0.828091	2.35141	0	2.29027	1.73384	1.57668	0.536398	0	0	0.364096	0.403235	0.230875	0	3.64059	0.0393366	0.268947	0.0364284	0.0889436	1.217	2.60834	0.682724	1.24911	0.0949575	2.39978	0.0979721	0.0770919	0	0.164841	0.492464	0.0233004	0.059863	0.403067	1.38276	2.57795	3.77775	1.37842
TE06796|TBL_comb48_EPIDRAFT_1005762	0.430795	0	0	0.0379041	0.18696	0.0614377	0.0304759	0.0246175	0.438614	0.435901	1.76992	0.0270758	1.81351	2.27756	1.97127	0.554953	0.157043	0	0.384487	0.248049	0.0862838	0.0810095	2.92992	0.0281494	0.0815021	0.0271512	0.127017	1.55136	2.70664	0.972947	1.38876	0.277236	2.54907	0.0600446	0	0.00446429	0.463112	0.324185	0	0.0735376	0.333519	1.01933	2.32284	4.57008	1.27297
TE06796|TBL_comb48_EPIDRAFT_1005841	0.47591	0	0	0	0.20138	0.105056	0.115628	0.0860396	0.391586	0.652424	2.25263	0.0404211	2.03829	2.70536	1.87396	0.575868	0.0992528	0.0348266	0.289588	0.176785	0.293363	0.0573643	2.29122	0.0374701	0.276958	0.0389866	0.10547	1.13522	2.85807	0.918805	1.5229	0.237713	2.32112	0.127024	0.05301	0.0314483	0.24103	0.524574	0.0318355	0.115163	0.600535	1.70322	2.01464	4.52317	2.12959
TE06796|TBL_comb48_EPIDRAFT_1005896	0.355477	0.0499078	0	0	0.248831	0.125691	0.0646851	0.0244731	0.532918	0.538821	2.14998	0	2.56127	1.54623	1.7428	0.475732	0.276493	0.0317931	0.335925	0.270588	0.2019	0	3.52567	0	0.162258	0	0.155653	1.12204	3.07871	1.0381	1.73132	0.282556	2.36977	0.0617826	0.0366009	0.056336	0.343339	0.189599	0	0.105539	0.491576	1.56925	2.52713	3.86637	1.46765
TE06796|TBL_comb48_EPIDRAFT_1005917	0.503047	0.0591497	0.0337079	0	0.159869	0.120506	0.0390348	0.0404313	0.652989	0.666572	2.81433	0	2.60605	2.75181	1.59326	0.688094	0.176412	0	0.250957	0.240796	0.294185	0.0725359	3.63636	0.0365316	0.195347	0.016759	0.17511	0.994889	3.30949	0.895995	1.77321	0.28478	2.48855	0.0783004	0	0	0.297458	0.510729	0	0.0424776	0.353117	1.80238	2.68149	4.25266	1.79852
TE06796|TBL_comb48_EPIDRAFT_1005926	0.263621	0.0745801	0	0	0.0541963	0.132859	0.0650753	0.0623402	0.527004	0.625213	2.1884	0	2.29707	2.44955	1.60211	0.609375	0.178724	0.0242553	0.386035	0.214713	0.347993	0	2.9144	0.0651679	0.194121	0.014501	0.148722	0.954804	2.09539	0.788244	1.6772	0	2.02904	0.0540541	0.0769012	0	0.407334	0.348222	0	0.108788	0.483513	1.15692	2.21288	4.50811	1.50654
TE06796|TBL_comb48_EPIDRAFT_1005947	0.453899	0.0335427	0.0145631	0	0.291869	0.173466	0.0323454	0.102677	0.715222	0.659311	2.81405	0	2.75627	3.33295	2.1998	0.858262	0.147386	0	0.549388	0.259703	0.218242	0	3.64607	0	0.286955	0.0392073	0.0836182	1.14011	3.20588	0.740057	1.00856	0.042796	2.22438	0.0490728	0.0308483	0	0.387115	0.423395	0.0418094	0.0300913	0.687856	1.26403	2.12464	4.54736	1.43643
TE06796|TBL_comb48_EPIDRAFT_1005958	0.657216	0	0	0	0.216255	0.149407	0	0.0305148	0.464393	0.427798	2.01893	0	2.3984	2.49108	1.28958	0.573385	0.143	0	0.25367	0.119017	0.453909	0.0257327	3.29095	0	0.193498	0	0.151762	1.14742	2.62688	0.613284	1.5621	0.205256	2.03973	0.111555	0.0767911	0	0.329242	0.36052	0	0.0182779	0.645355	1.56909	2.49836	4.4865	1.48266
TE06796|TBL_comb48_EPIDRAFT_1005984	0.322082	0	0	0	0.214798	0.149699	0.0302206	0.0606928	0.762607	1.03449	1.81609	0	2.01075	2.35358	1.58929	0.742554	0.13207	0	0.398999	0.186317	0.228407	0.0673077	3.5571	0	0.125251	0.0623388	0.0773196	0.932808	3.07821	1.02313	1.45509	0.299398	2.18522	0.0455979	0.0747918	0.0343194	0.565473	0.430313	0	0.0799885	0.283524	1.30604	2.37199	4.49484	1.75731
TE06796|TBL_comb48_EPIDRAFT_1006053	0.489202	0	0.0598093	0	0.162962	0.0573037	0.0764129	0.122622	0.756418	0.744022	1.67276	0.0264672	2.29538	2.58639	1.53801	0.526809	0.090896	0	0.34375	0.182789	0.307481	0.0411731	3.29847	0	0.176945	0.028996	0.152926	0.975195	3.77535	0.859011	1.63865	0.167725	1.97848	0.090358	0.133526	0.0346921	0.480963	0.364607	0	0.157864	0.564753	1.54294	2.2381	4.42956	1.6259
TE06796|TBL_comb48_EPIDRAFT_1006152	0.421497	0.0482174	0	0	0.142377	0.172459	0.0185239	0.0344023	0.318646	0.726173	1.80879	0	2.6019	2.36636	1.79591	0.687227	0.0739766	0	0.256119	0.173678	0.256575	0.103186	3.02317	0.0246859	0.0902332	0.0322534	0.116652	0.759265	2.77273	0.767229	1.16248	0.204585	2.36879	0.123248	0.0769006	0	0.395827	0.332068	0	0.0636496	0.629268	1.35641	2.71241	3.87865	1.39962
TE06796|TBL_comb48_EPIDRAFT_1006272	0.392299	0	0	0.0244155	0.154142	0.0492604	0.109781	0	0.362105	0.579717	2.2556	0	2.49793	3.18238	2.06072	0.679321	0.0958235	0.0219764	0.348583	0.199467	0.32534	0.0321291	3.562	0	0.204814	0	0.151108	1.14543	3.43826	0.793962	1.36382	0.167604	2.22676	0.23284	0.0659064	0	0.41339	0.254734	0	0.0629991	0.317913	1.33757	2.2378	3.84837	1.21904
TE06796|TBL_comb48_EPIDRAFT_1006319	0.523788	0	0	0	0.183683	0.11874	0.0694671	0.075063	0.340906	0.559692	1.87561	0	2.6476	2.50705	1.51733	0.470248	0.25517	0	0.362342	0.175561	0.127732	0.0554812	3.14178	0	0.134698	0.0644586	0.296038	1.06815	2.93411	0.92203	1.24431	0.135681	2.30781	0.0328429	0.183455	0.0443518	0.2585	0.400802	0	0.0387758	0.748924	1.4572	2.60407	3.82345	1.5029
TE06796|TBL_comb48_EPIDRAFT_1006356	0.259144	0.0675716	0.0337213	0.0662094	0.220632	0.0293679	0.0349911	0	0.480637	0.999851	1.81744	0.0580808	1.70119	2.82544	1.67821	0.647365	0.271045	0	0.215199	0.357888	0.277148	0	2.79857	0	0.250149	0	0.227002	1.1062	2.7356	0.898338	1.54356	0.11121	2.17527	0.0864639	0.11	0.0189609	0.330801	0.231216	0	0.20313	0.408847	1.53512	1.84873	3.8952	1.98108
TE06796|TBL_comb48_EPIDRAFT_1006411	0.602908	0	0	0	0.221103	0.0550128	0	0	0.720979	0.973751	2.15231	0	2.78182	3.00045	1.83657	0.499925	0.164786	0	0.329585	0.349421	0.319146	0	3.48523	0.0700646	0.0340585	0	0.265196	1.16309	3.3218	1.03023	1.72913	0.1951	2.11205	0.216895	0.162077	0.0358272	0.319568	0.338043	0	0.0315552	0.480402	1.97659	2.47829	4.56381	2.27016
TE06796|TBL_comb48_EPIDRAFT_1006471	0.410593	0	0	0.0208869	0.220154	0.0632471	0	0	0.295692	0.5191	2.05714	0	2.24399	2.27468	1.4463	0.760085	0.0672625	0	0.472453	0.349629	0.164269	0.0386188	3.11868	0.0575148	0.165081	0	0.0636048	1.30038	2.67666	0.653713	1.57093	0.227417	2.14701	0.0692994	0.0412059	0	0.330159	0.267363	0	0.0561186	0.604384	1.33515	2.14915	3.87562	1.02676
TE06796|TBL_comb48_EPIDRAFT_1006490	0.680333	0	0	0	0.230886	0.0273058	0.0495455	0.209721	0.655805	0.59446	2.01103	0.0321947	2.68365	2.26523	1.74301	1.07422	0.196233	0	0.157082	0.376631	0.337583	0	3.32637	0.00880121	0.182314	0.05094	0.022266	0.814186	2.30459	1.037	1.64359	0.217385	2.83925	0.184618	0.078068	0	0.420885	0.50713	0	0.116318	0.461655	1.58374	2.54186	4.87758	1.89315
TE06796|TBL_comb48_EPIDRAFT_1006495	0.525216	0.0863091	0.0896793	0	0.298254	0.0683371	0	0	0.487786	0.941658	2.10531	0	2.24655	2.2684	1.61213	0.498256	0.14049	0.0428463	0.302227	0.183351	0.125817	0.0641435	3.1279	0	0.0603305	0	0.141319	1.36747	2.61301	0.797884	1.5563	0.243736	2.23963	0.10858	0	0.0278327	0.238962	0.26697	0	0.0617884	0.483538	1.35304	1.79338	3.84541	1.75269
TE06796|TBL_comb48_EPIDRAFT_1006538	0.605263	0	0.0375573	0	0.234289	0.100061	0.112888	0.0251218	0.537641	0.956621	2.25243	0.0272036	2.26487	3.05242	1.78833	0.453549	0.268784	0.0295012	0.26552	0.238328	0.265568	0.0754199	2.98219	0	0.102162	0	0.243984	0.878391	2.99786	1.08807	1.92842	0.205003	1.91651	0.187767	0.120342	0	0.771564	0.323063	0	0.074108	0.54648	1.58922	2.50884	4.69143	1.80722
TE06796|TBL_comb48_EPIDRAFT_1006606	0.405335	0	0.081551	0	0.0936203	0.0636434	0.174113	0.138407	0.486561	0.539193	2.00858	0.0264972	2.29522	2.31132	1.43158	0.275365	0.158535	0	0.316823	0.0730432	0.302569	0.0241576	3.26875	0	0.334663	0	0.362855	0.702811	2.95445	0.789594	1.44578	0.239047	2.1389	0.183551	0	0.0560431	0.379972	0.407533	0	0.106654	0.556904	1.5257	2.3026	3.63689	1.58225
TE06796|TBL_comb48_EPIDRAFT_1006657	0.560912	0	0	0	0.176834	0.0972973	0	0.0763065	0.297331	0.595161	2.62102	0.0321588	2.16381	3.31091	1.44565	0.72953	0.0598423	0	0.377908	0.172408	0.206614	0.0307621	2.74511	0.0363046	0.207029	0	0.321357	0.703132	3.43252	0.81445	1.518	0.198456	2.62031	0.205097	0.151075	0	0.36013	0.142857	0.0651939	0.187587	0.392841	1.48852	2.53512	3.97591	1.81299
TE06796|TBL_comb48_EPIDRAFT_1006670	0.358883	0	0	0	0.0858336	0.0774822	0.135156	0.0438407	0.455346	0.797994	1.46764	0	2.06834	2.30624	1.27795	0.448888	0.142459	0	0.269824	0.258818	0.34494	0.0332817	2.78426	0	0.188021	0.038949	0.174336	1.17831	2.62802	0.778787	1.24683	0.036344	1.92727	0.14584	0.0391762	0	0.182324	0.254253	0	0.0391156	0.27225	1.29299	2.06293	3.80622	1.1865
TE06796|TBL_comb48_EPIDRAFT_1006681	0.322262	0	0.0291518	0	0.188071	0.0701782	0.0194956	0.0153085	0.507507	0.692224	1.91063	0.0439883	2.03051	2.58335	1.49062	0.225522	0.115868	0.0359846	0.339206	0.296916	0.139823	0.0232594	3.03092	0	0.233802	0	0.0770302	1.05974	2.68243	0.607247	1.77755	0.250194	2.1082	0.091402	0.0259035	0	0.449466	0.263207	0	0.0833204	0.289893	1.60198	1.94456	3.58792	1.86008
TE06796|TBL_comb48_EPIDRAFT_1006720	0.525981	0.0261479	0.0400125	0	0.124281	0.112926	0	0.0838379	0.74934	0.846966	2.62467	0	2.0664	2.68423	1.90017	0.554589	0.0999844	0	0.294492	0.209896	0.382412	0	3.44343	0	0.222636	0.0303125	0.158876	0.915307	3.11319	1.22465	1.71813	0.184943	2.42241	0.167833	0.00420495	0.0662097	0.44289	0.219785	0	0.188773	0.639782	1.77861	2.68092	5.80417	1.41911
TE06796|TBL_comb48_EPIDRAFT_1006751	0.611975	0.0349563	0	0	0.242046	0.0687773	0.0788162	0	0.661421	0.426237	2.13207	0	2.07764	2.59271	1.70175	0.646683	0.13757	0	0.311917	0.252262	0.372347	0.0413675	2.80205	0.0666147	0.174035	0.0649938	0.1199	1.37722	2.70122	1.16299	1.76592	0.295384	1.94991	0.227386	0	0	0.166251	0.201029	0	0	0.46058	1.4122	2.2387	3.57002	1.49034
TE06796|TBL_comb48_EPIDRAFT_1006765	0.524914	0.0307813	0	0	0.297314	0.0701124	0.0951341	0.0353803	0.524649	1.08788	2.78889	0.0318917	2.56619	2.70858	1.95607	0.677424	0.117886	0	0.169938	0.28413	0.321562	0.0567365	3.39561	0	0.221633	0.0115481	0.328812	1.36833	3.19037	1.14905	1.48422	0.414585	2.25297	0.324016	0.0952158	0.0329997	0.308736	0.332761	0.0257732	0.0724321	0.432137	1.66771	2.94568	5.04653	2.05055
TE06796|TBL_comb48_EPIDRAFT_1006797	0.596877	0	0	0	0.240332	0.103805	0.0744331	0.0675105	0.40779	0.583034	2.30806	0	2.72374	2.80885	1.65167	0.529311	0.0713278	0	0.263158	0.28285	0.234529	0	3.25012	0.040094	0.369902	0.0337975	0.203846	1.22274	2.59223	1.1376	1.83331	0.197276	2.11625	0	0.11287	0.0413988	0.376506	0.513387	0	0	0.421711	1.33333	2.11833	3.72632	1.73674
TE06796|TBL_comb48_EPIDRAFT_1006914	0.524336	0.160482	0	0	0.128843	0.136926	0.0378284	0	0.331064	0.494307	2.66609	0	2.56448	2.39376	1.97239	0.492405	0.241828	0.0301738	0.340658	0.306595	0.176974	0.0921637	3.13567	0	0.207687	0.0429205	0.203639	1.19443	3.35993	0.682177	1.84586	0.338193	2.80637	0.124247	0.0388765	0	0.482426	0.20729	0	0.154468	0.759816	1.50142	3.04278	5.03613	1.4126
