gene_oid
2582811309
2582811302
2582811146
2582810888
2582810519
2582809961
2582809592
2582809013
2582809011
2582811485
2582811484
2582811379
2582822248
2582822124
2582821457
2582821454
2582821396
2582821373
2582821370
2582820656
2582820481
2582820073
2582842071
2582842066
2582842055
2582841939
2582841617
2582841552
2582841520
2582841519
2582841518
2582841080
2582844783
2582855820
2582855818
2582855810
2582855555
2582855294
2582855266
2582855205
2582855204
2582855203
2582855202
2582855193
2582855192
2582854998
2582854997
2582854930
2582854929
2582854770
2582885412
2582885360
2582885125
2582884958
2582884821
2582884125
2582883999
2582883915
2582883775
2582887608
2582887366
2582887037
2582886913
2582886789
2582886735
2582886564
2582964465
2582964464
2582964294
2582964272
2582964179
2583047980
2583047755
2583047478
2583047334
2583047288
2583047050
2583047049
2583056769
2583056767
2583056766
2583056765
2583056764
2583056741
2583056673
2583056426
2583056330
2583056178
2583056177
2583056176
2583056117
2583055574
2583055573
2583055183
2583055090
2583055027
2583055000
2583054999
2583054998
2583054997
2582624630
2582623793
2582623586
2582623585
2582623545
2582631907
2582630478
2582634979
2582634978
2582634774
2582634773
2582634772
2582634771
2582634332
2582634146
2582633863
2582633673
2582660160
2582659996
2582659861
2582659619
2582659512
2582683008
2582682945
2582682652
2582682400
2582682340
2582682339
2582681473
2582681426
2582701022
2582701013
2582700902
2582700191
2582699786
2582699620
2582699484
2582699247
2582699098
2582698689
2582698686
2582698344
2582734454
2582734354
2582734221
2582734220
2582734219
2582733903
2582733682
2582733341
2582742524
2582742523
2582742522
2582742413
2582741693
2582741515
2582741514
2582741513
2582741074
2582741070
2582753196
2582752704
2582752235
2582751817
2582751697
2582816371
2582815999
2582814979
2582814879
2582813964
2582813245
2582812871
2582812752
2582812750
2582831016
2582830558
2582830345
2582830194
2582830112
2582844282
2582844095
2582844094
2582843970
2582843798
2582843797
2582843794
2582843640
2582843565
2582843564
2582842957
2582842836
2582842540
2582849821
2582849683
2582849609
2582849608
2582849607
2582849606
2582849605
2582849511
2582849510
2582849509
2582849508
2582849443
2582849423
2582849422
2582849421
2582849420
2582849298
2582849129
2582849120
2582863927
2582863783
2582863637
2582863545
2582863377
2582863313
2582863015
2582868797
2582868663
2582868464
2582868463
2582868462
2582868412
2582868314
2582867972
2582879212
2582879180
2582879179
2582879119
2582879118
2582878976
2582878805
2582878569
2582878362
2582878361
2582878360
2582878359
2582878038
2582877989
2582877857
2582877597
2582877537
2582877531
2582877310
2582877132
2582876952
2582876747
2582876516
2582876515
2582883393
2582882850
2582882764
2582882762
2582882472
2582882002
2582881576
2582881573
2582881209
2582881096
2582880482
2582880480
2582879461
2582879360
2582879357
2582879356
2582904577
2582904078
2582904027
2582907737
2582907611
2582907542
2582907419
2582907418
2582907281
2582906923
2582906800
2582906566
2582906565
2582906564
2582906563
2582906140
2582906139
2582906137
2582906136
2582906133
2582906132
2582906095
2582906093
2582906089
2582906086
2582905746
2582905745
2582905643
2582905640
2582905639
2582905638
2582905637
2582968819
2582968818
2582968577
2582968294
2582968293
2582968292
2582968080
2582968079
2582968032
2582967918
2582967635
2582967623
2582967511
2582967509
2582967387
2582967384
2582967274
2582967239
2582967238
2582966899
2582966556
2582966398
2582966136
2582972089
2582972088
2582972056
2582971972
2582971971
2582971887
2582971430
2582971361
2582971195
2582971054
2582970456
2582970455
2582970454
2582970235
2582969862
2582969861
2582969860
2582969697
2582969513
2582969512
2582969196
2582975857
2582975239
2582974998
2582983364
2583033959
2583033958
2583033096
2595244459
2595244458
2595244050
2595243928
2595243927
2595243926
2595243760
2595243758
2595243575
2595243489
2595242873
2595242761
2595242697
2595242339
2595242243
2595242103
2595241920
2595241738
2595241734
2595251318
2595251317
2595251310
2595251307
2595251306
2595250672
2595250671
2595250659
2595250416
2595250415
2595250414
2595250065
2595250064
2595249882
2595249822
2595249604
2595249508
2595249189
2595249188
2595249087
2595254265
2595254081
2595254078
2595254077
2595254076
2595254074
2595253829
2595253828
2595253827
2595253826
2595253651
2595253497
2595253282
2595253280
2595253279
2595253278
2595253183
2595253181
2595253178
2595253177
2595253175
2595253174
2595253122
2595253121
2595252922
2595252834
2595252830
2595252827
2595252774
2595252329
2595258096
2595258095
2595258094
2595258093
2582630140
2582629000
2582645530
2582645527
2582645501
2582645263
2582645261
2582644948
2582644577
2582644573
2582644151
2582644148
2582644044
2582643906
2582643810
2582643618
2582673909
2582673759
2582672611
2582672434
2582672352
2582672290
2582671648
2582681086
2582681016
2582680249
2582679920
2582679919
2582679866
2582679450
2582679449
2582679448
2582679447
2582679275
2582679073
2582679072
2582679071
2582679070
2582678977
2582678854
2582678853
2582678847
2582678809
2582678773
2582678318
2582690628
2582689952
2582689780
2582689777
2582689735
2582689407
2582689346
2582692144
2582692008
2582691761
2582691499
2582691331
2582691329
2582702851
2582702850
2582702673
2582701639
2582705770
2582705036
2582704816
2582704695
2582704403
2582704115
2582714557
2582714433
2582712273
2582711890
2582711433
2582711432
2582711003
2582721681
2582721352
2582720816
2582720815
2582720723
2582720715
2582720641
2582720640
2582720639
2582720550
2582720549
2582720548
2582720547
2582720395
2582720394
2582720393
2582720392
2582720391
2582720311
2582720262
2582720261
2582720162
2582720021
2582719909
2582719794
2582719752
2582719281
2582751317
2582751176
2582754686
2582754371
2582754232
2582757154
2582756911
2582756504
2582755933
2582755622
2582755621
2582770084
2582770056
2582769724
2582768707
2582773551
2582773149
2582773126
2582773125
2582773124
2582773073
2582773046
2582800970
2582802693
2582802517
2582808595
2582808592
2582808544
2582808543
2582808541
2582808336
2582808254
2582808182
2582808171
2582808170
2582807892
2582807772
2582807766
2582807752
2582807751
2582807750
2582807749
2582807748
2582807294
2582807192
2582807191
2582806471
2582806398
2582839949
2582839810
2582839809
2582839808
2582839767
2582839762
2582839398
2582839386
2582839108
2582839073
2582838989
2582838835
2582838662
2582838356
2582838340
2582838216
2582838001
2582899631
2582899544
2582898892
2582912453
2582912339
2582912335
2582911741
2582911732
2582911644
2582911643
2582911610
2582911609
2582911212
2582911169
2582911035
2582910970
2582910948
2582910947
2582910832
2582910685
2582910672
2582910671
2582910670
2582910669
2582910537
2582910473
2582910222
2582909975
2582909971
2582909845
2582909382
2582909098
2582909003
2582929134
2582929133
2582929095
2582929067
2582928990
2582928823
2582928761
2582928535
2582928534
2582928533
2582928532
2582928269
2582928200
2582928123
2582927870
2582927868
2582927710
2582927709
2582927701
2582927700
2582927699
2582927408
2582927140
2582926924
2582926905
2582926722
2582926703
2582926671
2582992083
2582991605
2582995717
2582995716
2582995713
2582995495
2582995494
2582995493
2582995074
2582994075
2582993930
2582993929
2582993617
2582993355
2582993354
2582993353
2582993086
2582993085
2583000001
2582998633
2582998632
2583003627
2583003625
2583003075
2583003074
2583002191
2583002190
2583002130
2583002033
2583001999
2583001955
2583001875
2583001846
2583001845
2583001765
2583001471
2583001430
2583001126
2583001125
2583001124
2583001012
2583006897
2583006788
2583006741
2583006719
2583006522
2583006453
2583006452
2583006451
2583006016
2583005702
2583005659
2583005657
2583005488
2583005486
2583005380
2583005045
2583005044
2583004659
2583004658
2583004320
2583004240
2583012064
2583011743
2583011255
2583010547
2583010540
2583010539
2583010538
2583010537
2583010184
2583010183
2583010182
2583010181
2583010134
2583010122
2583009880
2583009808
2583009742
2583009566
2583009250
2583009090
2583008858
2583008796
2583008616
2583008281
2583008164
2583007147
2583007146
2583019391
2583019011
2583019010
2583018666
2583018533
2583018513
2583017937
2583017767
2583017766
2583017765
2583031668
2583031343
2583030975
2583030974
2583030690
2583030378
2583029841
2583029840
2583029741
2583029669
2583029590
2583029252
2583028928
2583028926
2583028774
2583037622
2583037621
2583037620
2583037576
2583037467
2583037424
2583037406
2583037335
2583037284
2583037167
2583037166
2583037062
2583036926
2583036751
2583036659
2583036658
2583036657
2583036656
2583036250
2583035620
2583035466
2583035369
2583035368
2583035367
2583035366
2583035152
2583035151
2583035081
2583035080
2583034861
2583034764
2595241528
2595241395
2595241394
2595241393
2595241153
2595240909
2595240908
2595240719
2595240718
2595240717
2595240277
2595240276
2595240275
2595239702
2595239691
2595239572
2595239356
2595239355
2595239053
2595238916
2582621642
2582621584
2582621219
2582620922
2582620826
2582620563
2582620470
2582620468
2582651394
2582651366
2582650868
2582650542
2582650540
2582650115
2582663505
2582663503
2582663418
2582663128
2582663126
2582662790
2582662485
2582661365
2582661247
2582660787
2582698062
2582697277
2582697220
2582697217
2582697133
2582696907
2582707128
2582706956
2582706411
2582706395
2582708834
2582708833
2582708222
2582726797
2582726455
2582726273
2582726272
2582725826
2582737987
2582737676
2582737590
2582737350
2582737127
2582736725
2582736620
2582736334
2582780905
2582780755
2582780466
2582798274
2582827923
2582827864
2582827826
2582827825
2582827824
2582827823
2582827273
2582837401
2582836686
2582836684
2582836021
2582856518
2582856517
2582856112
2582867732
2582867655
2582867307
2582866871
2582866868
2582866523
2582866473
2582872437
2582872372
2582872224
2582872223
2582872222
2582872170
2582871876
2582871875
2582871874
2582871683
2582871640
2582871639
2582871638
2582871463
2582871092
2582871091
2582871090
2582871089
2582871088
2582871048
2582871036
2582871030
2582874677
2582874620
2582890428
2582890427
2582890426
2582889727
2582889188
2582889065
2582888809
2582888808
2582888766
2582888333
2582888299
2582892388
2582892287
2582892286
2582892285
2582892284
2582892122
2582891780
2582891779
2582891649
2582891648
2582891647
2582891646
2582891644
2582891643
2582891333
2582891237
2582891122
2582890866
2582946651
2582946650
2582946547
2582946546
2582945392
2582945346
2582945204
2582945016
2582944930
2582944828
2582944444
2582944119
2582943661
2582943660
2582943576
2582943532
2582943398
2582943298
2582943297
2582943144
2582943143
2582943142
2582942936
2582942776
2582942712
2582941909
2582941532
2582963097
2582962664
2582962662
2582962039
2582961979
2582961648
2582961320
2582960971
2582960958
2582960873
2582960836
2582960663
2582960619
2582960595
2582960470
2582960469
2582960317
2582960314
2582960312
2582960311
2583022648
2583022567
2583022414
2583022413
2583022355
2583022267
2583022125
2583021835
2583021834
2583021475
2583021474
2583025514
2583025104
2583025103
2583024344
2583024215
2583023874
2583023873
2583023081
2595255814
2595255397
2595255359
2595255288
2595254833
2582647201
2582647200
2582646893
2582646872
2582646420
2582646348
2582645824
2582645794
2582645656
2582645655
2582649676
2582649531
2582649530
2582649027
2582648786
2582648604
2582648336
2582647930
2582667769
2582667482
2582667429
2582667151
2582667149
2582667080
2582667079
2582666914
2582666351
2582666257
2582666122
2582717761
2582717590
2582717049
2582716641
2582760597
2582760596
2582759167
2582758441
2582771665
2582770843
2582770696
2582770242
2582770240
2582770188
2582777834
2582777815
2582777677
2582777675
2582777585
2582777090
2582777031
2582776674
2582776593
2582776177
2582787122
2582787120
2582786948
2582786939
2582796955
2582795753
2582795367
2582795366
2582795355
2582795354
2582870396
2582869786
2582869783
2582895295
2582895280
2582922195
2583032380
2583032185
2583050870
2583050608
2583058383
2583058337
2583058237
2583058236
2583058235
2583058193
2583058076
2583057871
2583057870
2583057869
2583057868
2583057726
2583057725
2583057609
2583057333
2595238273
2595238272
2595238271
2595238270
2595238269
2595238268
2595238023
2595238022
2595238021
2595238020
2595237948
2595237784
2595237783
2595237782
2595237781
2595237736
2595237673
2595262992
2595262855
2595262103
2595261835
2582636767
2582636695
2582636450
2582636212
2582636148
2582636145
2582635777
2582635762
2582635711
2582635488
2582635461
2582635369
2582635347
2582635346
2582635278
2582642742
2582642326
2582642102
2582641788
2582641475
2582641424
2582641423
2582694769
2582694346
2582694345
2582694344
2582694145
2582694144
2582694060
2582693521
2582693195
2582693194
2582693193
2582715777
2582715659
2582718724
2582717975
2582740372
2582740358
2582740304
2582740303
2582740288
2582739662
2582739642
2582739277
2582739210
2582739172
2582738643
2582738489
2582748776
2582748238
2582750787
2582749959
2582749477
2582749369
2582766601
2582766428
2582768104
2582768088
2582767910
2582767868
2582767867
2582767394
2582767326
2582767239
2582783870
2582783669
2582782518
2582782054
2582782053
2582789859
2582789684
2582789458
2582789165
2582789114
2582788319
2582788318
2582788315
2582792650
2582792403
2582792133
2582791209
2582790851
2582790610
2582790223
2582852199
2582851949
2582851948
2582851947
2582851946
2582851511
2582851509
2582851017
2582851016
2582850906
2582850653
2582850600
2582850467
2582850426
2582850425
2582850424
2582850423
2582850376
2582850375
2582850374
2582850373
2582850297
2582850216
2582850209
2582850161
2582850159
2582850158
2582849981
2582849979
2582849978
2582854508
2582854507
2582854341
2582854306
2582854235
2582854153
2582854152
2582854150
2582854149
2582854146
2582854145
2582854108
2582854106
2582854102
2582854099
2582854076
2582854075
2582854074
2582854073
2582853799
2582853798
2582853797
2582853796
2582853793
2582853592
2582853539
2582852902
2582852901
2582852702
2582852701
2582852700
2582852231
2582914807
2582914723
2582914709
2582914501
2582914494
2582914451
2582914139
2582914003
2582913977
2582913903
2582913902
2582913901
2582913900
2582913899
2582913840
2582913644
2582913642
2582913641
2582913624
2582913623
2582913622
2582913586
2582913519
2582913518
2582913510
2582913335
2582913226
2582913225
2582913224
2582913165
2582913164
2582913072
2582912994
2582912993
2582912992
2582912991
2582912864
2582912555
2582912517
2582951520
2582951241
2582951240
2582951066
2582950305
2582950304
2582949254
2582949221
2582949166
2582949163
2582949162
2582949161
2582948946
2582948772
2582948496
2582948440
2582948437
2582948227
2582948226
2582948078
2582947764
2582947762
2582947687
2582947626
2582947548
2582947476
2582965381
2582965380
2582965379
2582965282
2582974804
2582974585
2582974584
2582974428
2582974320
2582974198
2582974175
2582974174
2582974065
2582974064
2582973922
2582973916
2582973915
2582973524
2582973523
2582973522
2582973521
2582973520
2582973517
2582973438
2582973437
2582973436
2582973435
2582973280
2582973119
2582973118
2582973095
2582973094
2582973074
2582973029
2582972941
2582972804
2582972802
2582972800
2582972275
2582972251
2582972244
2582972243
2582972236
2582972227
2582972225
2582972223
2582985908
2582985126
2582984783
2582984782
2582984695
2582991142
2582991140
2582991139
2582990492
2582989296
2582989290
2582988726
2582988265
2582988264
2582988263
2582987818
2582987700
2582987699
2583016476
2583016039
2583015385
2583015260
2583014850
2583014765
2583045117
2583045016
2583045014
2583044449
2583044389
2583044383
2583044149
2583043098
2595236957
2595236881
2595236880
2595236879
2595236431
2595236395
2595236024
2595236023
2595235864
2595235758
2595235745
2595235743
2595235735
2595235636
2595235635
2595235634
2595235633
2595257446
2595257395
2595257367
2595257366
2595257207
2595256951
2595256786
2595256716
2595256707
2595256640
2595256639
2595256585
2595256584
2595256583
2595256496
2595256405
2582658986
2582658985
2582658908
2582658868
2582658852
2582658549
2582658548
2582658376
2582658292
2582657757
2582657756
2582657548
2582657112
2582656876
2582656875
2582656482
2582722293
2582722074
2582721955
2582794627
2582794626
2582794263
2582793257
2582793256
2582792846
2582825875
2582825763
2582825428
2582825399
2582825103
2582824472
2582824445
2582823892
2582823890
2582823689
2582823327
2582823178
2582823176
2582823174
2582822952
2582822770
2582822769
2582822726
2582873931
2582873930
2582873515
2582873482
2582872699
2582897994
2582897981
2582897893
2582897773
2582897646
2582896871
2582896791
2582902802
2582902801
2582902749
2582902748
2582902698
2582902049
2582902048
2582902047
2582902046
2582901770
2582901711
2582901658
2582901420
2582901418
2582901032
2582901031
2582900766
2582900657
2582926027
2582925941
2582925771
2582925750
2582925749
2582925748
2582925747
2582925746
2582925743
2582925602
2582925524
2582925419
2582925389
2582925183
2582924910
2582924383
2582924381
2582924106
2582924003
2582923957
2582923956
2582923777
2582923776
2582923769
2582923768
2582923767
2582923634
2582923346
2582923295
2582922805
2582922774
2582922773
2582922772
2582922771
2582922694
2582922450
2582922449
2582939958
2582939754
2582939753
2582939752
2582939751
2582939750
2582939749
2582939022
2582938944
2582938878
2582938877
2582938603
2582938502
2582938501
2582938242
2582938241
2582937845
2582959258
2582959021
2582959002
2582958999
2582958998
2582958864
2582958862
2582958588
2582958585
2582958580
2582957822
2582957185
2582956677
2582956593
2582956452
2582956451
2582956350
2583014128
2583014106
2583014082
2583013153
2583012939
2583012704
2583012130
2583012129
2595264414
2595264222
2595264213
2595264211
2595264191
2595264190
2595264189
2595264188
2595264074
2595263953
2595263887
2595263886
2595263786
